essId	wdCnt	StsCnt	lWdCnt	advCnt	adjCnt	nunCnt	verbCnt	vbgCnt	cmaCnt	punCnt	wdLen
12816	.085	.045	.038	.045	.072	.1	.059	.102	.057	.031	.727
12817	.211	.114	.152	.045	.126	.196	.177	.034	.085	.07	.71
12818	.126	.068	.083	.0	.072	.144	.126	.068	.114	.047	.709
12819	.194	.091	.189	.022	.36	.148	.093	.0	.057	.063	.785
12820	.03	.034	.015	.0	.036	.026	.025	.0	.0	.023	.711
12821	.068	.045	.008	.045	.054	.044	.109	.0	.0	.031	.563
12822	.145	.068	.136	.067	.162	.1	.067	.034	.185	.047	.717
12823	.066	.068	.091	.045	.126	.074	.017	.0	.014	.047	.841
12824	.115	.091	.152	.022	.18	.122	.093	.0	.057	.063	.826
12825	.139	.091	.129	.022	.09	.157	.076	.034	.171	.063	.719
12826	.058	.068	.0	.0	.054	.07	.067	.034	.028	.047	.681
12827	.079	.08	.068	.022	.162	.065	.051	.0	.043	.055	.759
12828	.053	.057	.045	.0	.072	.065	.042	.17	.014	.039	.811
12829	.047	.045	.015	.0	.126	.048	.025	.0	.028	.031	.658
12830	.124	.091	.091	.067	.162	.113	.084	.204	.1	.063	.747
12831	.226	.125	.144	.067	.108	.218	.185	.17	.085	.086	.721
12832	.147	.114	.091	.067	.18	.135	.118	.102	.142	.078	.73
12833	.102	.057	.121	.045	.072	.083	.101	.034	.043	.039	.79
12834	.2	.114	.136	.067	.18	.178	.185	.136	.142	.078	.732
12835	.085	.08	.091	.045	.144	.087	.059	.0	.071	.055	.74
12836	.036	.023	.0	.0	.018	.044	.034	.0	.028	.016	.652
12837	.1	.08	.076	.067	.072	.096	.093	.034	.028	.055	.753
12838	.119	.08	.076	.022	.126	.104	.084	.102	.128	.055	.738
12839	.188	.114	.152	.089	.072	.131	.143	.068	.171	.078	.701
12840	.232	.125	.212	.089	.108	.222	.244	.306	.214	.086	.745
12841	.273	.17	.159	.156	.144	.248	.21	.136	.142	.11	.689
12842	.049	.045	.023	.0	.126	.048	.025	.034	.028	.023	.695
12843	.109	.091	.068	.067	.09	.126	.076	.136	.043	.063	.721
12844	.2	.102	.174	.156	.18	.187	.143	.204	.114	.07	.741
12845	.049	.045	.015	.0	.036	.061	.051	.068	.0	.031	.663
12846	.179	.102	.098	.045	.234	.165	.135	.0	.085	.07	.696
12847	.096	.057	.076	.067	.054	.109	.076	.034	.028	.039	.744
12848	.13	.102	.167	.112	.072	.139	.093	.068	.185	.063	.818
12849	.036	.057	.053	.0	.036	.044	.042	.0	.014	.039	.845
12850	.041	.034	.023	.022	.018	.044	.042	.0	.057	.023	.736
12851	.079	.045	.068	.045	.108	.065	.084	.068	.028	.031	.783
12852	.126	.057	.098	.0	.072	.152	.067	.034	.128	.039	.813
12853	.047	.057	.03	.0	.072	.039	.076	.034	.0	.039	.773
12854	.134	.068	.061	.0	.126	.131	.135	.17	.057	.047	.696
12855	.079	.068	.083	.022	.054	.083	.067	.0	.114	.047	.834
12856	.173	.057	.242	.112	.216	.161	.059	.034	.114	.039	.81
12857	.179	.102	.152	.022	.144	.165	.109	.034	.1	.07	.732
12858	.081	.045	.061	.0	.144	.091	.042	.0	.085	.031	.762
12859	.083	.045	.015	.0	.036	.087	.093	.102	.014	.031	.681
12860	.081	.057	.038	.045	.054	.091	.084	.102	.085	.039	.729
12861	.126	.068	.03	.0	.072	.126	.067	.034	.028	.047	.61
12862	.068	.034	.045	.0	.144	.044	.067	.068	.014	.016	.685
12863	.222	.102	.295	.045	.126	.235	.093	.068	.285	.055	.879
12864	.09	.102	.045	.022	.09	.113	.084	.0	.014	.07	.687
12865	.113	.08	.068	.067	.162	.091	.152	.136	.043	.055	.715
12866	.151	.08	.136	.0	.162	.1	.185	.068	.057	.055	.745
12867	.096	.08	.083	.0	.108	.091	.143	.0	.057	.055	.744
12868	.038	.057	.008	.0	.036	.035	.051	.068	.0	.039	.693
12869	.173	.136	.197	.067	.072	.178	.093	.034	.228	.11	.782
12870	.049	.023	.061	.0	.054	.044	.042	.102	.028	.016	.838
12871	.072	.057	.053	.0	.036	.083	.076	.136	.014	.039	.741
12872	.22	.125	.212	.112	.342	.187	.143	.17	.071	.086	.759
12873	.049	.045	.023	.022	.018	.052	.059	.0	.014	.023	.684
12874	.132	.091	.098	.067	.054	.152	.101	.034	.028	.063	.764
12875	.098	.08	.068	.0	.09	.122	.093	.068	.085	.055	.786
12876	.066	.057	.023	.0	.054	.078	.034	.0	.0	.039	.646
12877	.09	.057	.114	.022	.09	.091	.076	.034	.114	.039	.78
12878	.087	.068	.045	.067	.054	.113	.042	.0	.028	.047	.728
12879	.132	.114	.083	.089	.108	.109	.126	.068	.085	.07	.67
12880	.041	.011	.008	.022	.036	.044	.0	.0	.0	.0	.603
12881	.171	.068	.114	.022	.072	.183	.194	.136	.085	.047	.727
12882	.171	.148	.091	.022	.054	.178	.168	.034	.085	.102	.721
12883	.092	.057	.053	.022	.216	.074	.042	.034	.014	.039	.656
12884	.066	.057	.068	.0	.072	.065	.076	.068	.014	.039	.837
12885	.06	.034	.023	.089	.018	.065	.067	.068	.171	.016	.738
12886	.113	.102	.068	.045	.126	.135	.084	.034	.1	.07	.772
12887	.115	.057	.061	.045	.108	.087	.093	.034	.0	.039	.618
12888	.045	.045	.045	.045	.054	.039	.042	.034	.0	.031	.792
12889	.077	.068	.053	.0	.126	.074	.084	.0	.028	.047	.71
12890	.066	.08	.03	.0	.018	.083	.059	.0	.014	.055	.715
12891	.313	.159	.348	.0	.198	.4	.168	.0	.228	.11	.801
12892	.092	.068	.038	.022	.09	.091	.084	.034	.1	.047	.744
12893	.179	.114	.182	.089	.198	.17	.135	.102	.114	.078	.79
12894	.128	.102	.106	.022	.018	.144	.101	.0	.085	.07	.741
12895	.111	.057	.106	.0	.09	.091	.126	.034	.1	.039	.782
12896	.115	.102	.061	.0	.054	.126	.109	.0	.057	.07	.751
12897	.055	.057	.045	.0	.036	.074	.051	.034	.0	.039	.79
12898	.096	.057	.061	.022	.162	.087	.084	.0	.028	.039	.761
12899	.122	.08	.114	.022	.054	.104	.118	.034	.014	.055	.723
12900	.049	.057	.038	.0	.09	.048	.025	.0	.0	.039	.728
12901	.028	.034	.045	.0	.036	.022	.008	.0	.0	.016	.891
12902	.032	.023	.015	.022	.054	.026	.034	.0	.0	.016	.705
12903	.096	.057	.068	.045	.09	.109	.051	.034	.114	.039	.739
12904	.096	.068	.091	.045	.072	.117	.101	.034	.028	.047	.775
12905	.119	.125	.068	.0	.108	.152	.109	.0	.014	.086	.76
12906	.013	.011	.008	.0	.036	.017	.0	.0	.0	.008	.609
12907	.124	.102	.068	.0	.126	.139	.059	.102	.014	.07	.699
12908	.132	.136	.129	.067	.126	.113	.126	.034	.071	.094	.784
12909	.369	.193	.311	.223	.216	.37	.253	.136	.456	.156	.764
12910	.158	.091	.144	.112	.162	.109	.143	.17	.028	.063	.8
12911	.177	.125	.167	.0	.18	.196	.109	.034	.085	.086	.756
12912	.047	.045	.038	.0	.108	.052	.034	.068	.0	.031	.813
12913	.07	.045	.038	.0	.054	.087	.025	.0	.057	.023	.66
12914	.043	.057	.015	.0	.036	.039	.067	.034	.0	.039	.724
12915	.196	.08	.129	.0	.126	.174	.194	.17	.128	.055	.697
12916	.115	.068	.076	.0	.216	.126	.093	.0	.028	.047	.711
12917	.205	.182	.212	.022	.036	.257	.21	.17	.043	.117	.828
12918	.117	.057	.091	.067	.108	.104	.109	.102	.014	.039	.698
12919	.247	.148	.25	.089	.198	.261	.177	.102	.313	.102	.785
12920	.162	.136	.114	.0	.162	.174	.135	.034	.071	.094	.757
12921	.151	.068	.03	.089	.198	.165	.126	.102	.0	.047	.635
12922	.038	.034	.038	.022	.054	.044	.025	.068	.0	.016	.826
12923	.062	.057	.061	.0	.054	.057	.067	.068	.028	.039	.79
12924	.183	.136	.182	.022	.126	.218	.177	.102	.128	.094	.8
12925	.094	.034	.076	.0	.054	.096	.067	.068	.057	.016	.747
12926	.049	.057	.03	.0	.036	.061	.042	.102	.043	.039	.695
12927	.058	.034	.068	.0	.018	.065	.034	.0	.0	.016	.76
12928	.064	.034	.068	.022	.072	.087	.042	.034	.028	.023	.823
12929	.109	.057	.098	.0	.09	.131	.093	.17	.043	.039	.785
12930	.115	.057	.068	.045	.162	.078	.093	.034	.085	.031	.665
12931	.145	.114	.098	.067	.09	.152	.126	.0	.014	.07	.669
12932	.036	.057	.008	.0	.036	.052	.025	.0	.0	.039	.615
12933	.015	.023	.008	.0	.09	.0	.008	.0	.0	.016	.594
12934	.06	.091	.023	.045	.054	.052	.025	.0	.0	.063	.643
12935	.128	.091	.076	.022	.054	.104	.084	.0	.043	.063	.642
12936	.077	.068	.061	.022	.054	.078	.101	.0	.028	.047	.696
12937	.166	.114	.167	.089	.144	.191	.135	.136	.128	.078	.827
12938	.211	.102	.091	.0	.072	.235	.227	.204	.085	.07	.686
12939	.017	.023	.0	.022	.0	.026	.008	.0	.0	.016	.645
12940	.045	.011	.053	.0	.018	.039	.017	.0	.057	.008	.756
12941	.147	.125	.121	.045	.126	.152	.126	.17	.142	.078	.726
12942	.009	.011	.0	.0	.0	.013	.0	.0	.0	.0	.598
12943	.117	.091	.083	.022	.09	.135	.067	.0	.057	.055	.717
12944	.019	.023	.015	.0	.018	.022	.025	.0	.0	.016	.798
12945	.109	.102	.091	.067	.072	.109	.152	.0	.114	.07	.748
12946	.119	.114	.106	.089	.162	.07	.076	.034	.014	.078	.744
12947	.077	.045	.083	.0	.072	.091	.034	.0	.028	.031	.829
12948	.171	.102	.129	.022	.09	.126	.16	.068	.057	.07	.715
12949	.072	.057	.068	.022	.054	.065	.067	.034	.014	.039	.767
12950	.053	.011	.045	.022	.0	.052	.034	.034	.085	.008	.796
12951	.134	.08	.114	.112	.144	.144	.076	.068	.114	.055	.734
12952	.043	.045	.061	.022	.018	.048	.042	.034	.0	.031	.812
12953	.041	.023	.023	.022	.036	.022	.034	.034	.028	.016	.643
12954	.175	.068	.197	.067	.126	.17	.168	.238	.085	.047	.773
12955	.147	.068	.167	.045	.27	.139	.067	.17	.1	.047	.763
12956	.081	.068	.03	.0	.108	.087	.034	.0	.0	.039	.63
12957	.22	.148	.235	.067	.054	.231	.227	.204	.157	.094	.758
12958	.249	.148	.227	.179	.234	.178	.16	.136	.356	.11	.652
12959	.156	.091	.129	.112	.072	.148	.152	.102	.185	.063	.737
12960	.077	.057	.03	.022	.036	.113	.059	.034	.028	.039	.714
12961	.096	.057	.083	.045	.126	.078	.059	.034	.043	.039	.691
12962	.064	.023	.038	.0	.054	.078	.051	.034	.028	.016	.701
12963	.122	.091	.068	.022	.144	.113	.084	.0	.014	.063	.696
12964	.136	.068	.083	.067	.054	.174	.126	.136	.085	.047	.758
12965	.145	.148	.083	.022	.18	.135	.126	.102	.014	.102	.689
12966	.139	.034	.068	.045	.09	.148	.109	.034	.057	.023	.672
12967	.068	.068	.03	.0	.036	.065	.093	.034	.014	.047	.764
12968	.196	.114	.258	.112	.198	.248	.101	.034	.185	.078	.846
12969	.081	.057	.038	.022	.162	.061	.067	.034	.0	.039	.696
12970	.194	.125	.152	.112	.09	.165	.152	.068	.057	.078	.71
12971	.087	.057	.045	.0	.144	.096	.093	.0	.014	.039	.725
12972	.239	.216	.205	.134	.198	.235	.168	.034	.142	.141	.708
12973	.107	.091	.068	.045	.072	.1	.076	.136	.0	.063	.688
12974	.047	.034	.045	.0	.054	.048	.034	.034	.0	.023	.738
12975	.194	.102	.053	.112	.09	.17	.118	.034	.028	.07	.592
12976	.028	.023	.03	.0	.018	.03	.017	.0	.0	.016	.853
12977	.115	.068	.083	.022	.108	.096	.093	.0	.114	.047	.728
12978	.109	.102	.106	.045	.108	.126	.109	.034	.014	.07	.805
12979	.075	.045	.045	.0	.144	.07	.042	.034	.014	.031	.774
12980	.228	.182	.205	.179	.18	.218	.177	.102	.199	.125	.749
12981	.29	.148	.242	.156	.144	.292	.278	.068	.256	.102	.757
12982	.087	.091	.053	.022	.108	.074	.093	.102	.014	.055	.75
12983	.083	.057	.098	.022	.054	.117	.059	.034	.071	.039	.836
12984	.143	.125	.098	.022	.072	.144	.076	.068	.057	.086	.712
12985	.222	.136	.189	.112	.306	.218	.16	.102	.157	.094	.745
12986	.162	.114	.106	.089	.09	.113	.118	.034	.142	.078	.666
12987	.217	.136	.212	.022	.09	.257	.194	.17	.171	.094	.783
12988	.094	.102	.03	.022	.09	.087	.109	.068	.028	.07	.698
12989	.269	.136	.311	.022	.144	.331	.202	.068	.228	.094	.824
12990	.122	.125	.121	.112	.162	.113	.093	.034	.1	.086	.764
12991	.2	.102	.174	.134	.108	.205	.177	.136	.185	.07	.788
12992	.269	.125	.212	.134	.126	.226	.16	.034	.271	.11	.732
12993	.134	.125	.136	.022	.162	.139	.093	.0	.0	.086	.764
12994	.13	.08	.076	.089	.054	.144	.051	.034	.128	.055	.673
12995	.062	.057	.038	.022	.036	.057	.042	.068	.028	.039	.743
12996	.077	.057	.076	.0	.09	.091	.084	.068	.085	.039	.868
12997	.147	.102	.106	.0	.198	.139	.067	.102	.014	.07	.723
12998	.1	.102	.023	.022	.108	.087	.152	.17	.043	.07	.691
12999	.087	.057	.083	.022	.162	.087	.076	.068	.014	.039	.793
13000	.128	.114	.114	.022	.162	.126	.118	.17	.185	.078	.793
13001	.034	.034	.008	.022	.072	.022	.008	.034	.0	.023	.622
13002	.049	.057	.023	.022	.0	.057	.017	.0	.0	.039	.652
13003	.053	.057	.083	.0	.018	.083	.042	.034	.0	.039	.846
13004	.166	.114	.114	.089	.144	.135	.109	.068	.071	.078	.735
13005	.032	.011	.03	.0	.054	.035	.008	.0	.0	.008	.781
13006	.055	.034	.038	.0	.018	.048	.042	.0	.0	.023	.722
13007	.126	.125	.053	.022	.144	.152	.101	.0	.028	.086	.739
13008	.09	.091	.053	.0	.126	.074	.109	.068	.014	.063	.747
13009	.139	.125	.152	.045	.108	.131	.135	.102	.071	.078	.75
13010	.028	.045	.061	.0	.036	.03	.034	.034	.0	.031	.94
13011	.043	.045	.038	.0	.036	.03	.051	.034	.0	.031	.756
13012	.177	.091	.106	.045	.216	.144	.109	.034	.114	.063	.675
13013	.175	.091	.197	.067	.18	.165	.118	.034	.157	.063	.794
13014	.077	.045	.038	.0	.144	.087	.067	.068	.0	.031	.777
13015	.07	.057	.068	.0	.036	.074	.118	.102	.043	.039	.824
13016	.181	.136	.167	.089	.054	.178	.16	.034	.228	.094	.77
13017	.023	.045	.008	.0	.018	.035	.017	.034	.0	.031	.63
13018	.228	.114	.265	.156	.162	.226	.16	.102	.085	.078	.816
13019	.239	.114	.205	.134	.108	.231	.168	.272	.228	.078	.753
13020	.109	.091	.083	.0	.108	.135	.067	.0	.028	.055	.766
13021	.158	.08	.159	.045	.126	.187	.152	.034	.256	.055	.774
13022	.19	.114	.091	.022	.144	.213	.177	.068	.043	.078	.705
13023	.111	.102	.106	.022	.234	.087	.109	.0	.028	.07	.775
13024	.13	.057	.091	.112	.036	.139	.126	.0	.1	.039	.741
13025	.049	.057	.008	.022	.018	.074	.034	.034	.0	.039	.701
13026	.06	.011	.045	.022	.108	.052	.067	.034	.014	.008	.733
13027	.117	.091	.068	.022	.234	.126	.076	.034	.0	.063	.71
13028	.104	.08	.098	.067	.09	.122	.093	.068	.057	.055	.797
13029	.051	.045	.038	.067	.036	.03	.059	.0	.0	.031	.74
13030	.154	.091	.098	.067	.144	.131	.109	.136	.114	.063	.663
13031	.034	.011	.038	.0	.018	.048	.025	.034	.014	.008	.787
13032	.055	.045	.083	.045	.09	.057	.051	.102	.028	.031	.877
13033	.066	.068	.023	.022	.09	.061	.051	.0	.0	.047	.683
13034	.068	.057	.053	.0	.072	.074	.084	.068	.043	.039	.748
13035	.209	.148	.182	.045	.198	.222	.168	.102	.071	.102	.726
13036	.186	.057	.189	.022	.198	.157	.143	.068	.114	.039	.753
13037	.1	.068	.106	.022	.144	.122	.076	.068	.0	.047	.769
13038	.168	.125	.114	.0	.126	.174	.16	.034	.1	.078	.756
13039	.09	.057	.03	.022	.126	.113	.059	.068	.085	.039	.699
13040	.055	.045	.053	.022	.018	.083	.034	.034	.014	.031	.794
13041	.154	.091	.114	.067	.09	.174	.152	.102	.028	.063	.829
13042	.041	.011	.008	.022	.072	.035	.034	.0	.014	.008	.583
13043	.111	.091	.076	.0	.054	.122	.152	.102	.0	.063	.775
13044	.064	.034	.03	.022	.036	.074	.059	.034	.0	.023	.663
13045	.113	.08	.061	.022	.126	.104	.101	.068	.014	.055	.703
13046	.136	.08	.167	.022	.036	.157	.152	.068	.1	.055	.848
13047	.279	.148	.273	.022	.126	.331	.236	.238	.214	.094	.775
13048	.128	.057	.152	.067	.072	.126	.143	.272	.028	.039	.827
13049	.07	.068	.038	.0	.072	.052	.051	.068	.0	.047	.687
13050	.168	.136	.129	.067	.072	.157	.202	.102	.157	.094	.727
13051	.313	.114	.333	.089	.09	.318	.37	.476	.271	.078	.799
13052	.168	.114	.197	.0	.18	.226	.135	.0	.071	.07	.867
13053	.109	.102	.083	.022	.108	.104	.076	.034	.057	.07	.743
13054	.136	.091	.061	.067	.09	.148	.109	.068	.057	.063	.712
13055	.094	.068	.106	.0	.126	.1	.067	.034	.085	.047	.813
13056	.168	.125	.197	.045	.144	.183	.143	.0	.057	.086	.831
13057	.124	.182	.098	.022	.126	.117	.168	.034	.071	.125	.79
13058	.075	.08	.015	.022	.126	.078	.076	.102	.028	.055	.694
13059	.066	.057	.053	.045	.126	.074	.034	.0	.014	.039	.76
13060	.083	.045	.061	.022	.09	.07	.034	.034	.0	.023	.675
13061	.038	.08	.008	.0	.036	.035	.025	.0	.014	.055	.644
13062	.062	.068	.061	.022	.09	.048	.059	.068	.014	.047	.773
13063	.036	.034	.023	.0	.0	.052	.042	.034	.028	.023	.748
13064	.113	.034	.068	.045	.144	.117	.076	.0	.014	.023	.741
13065	.032	.057	.03	.022	.018	.035	.034	.034	.014	.039	.764
13066	.015	.023	.0	.0	.0	.026	.008	.0	.0	.008	.63
13067	.043	.045	.023	.022	.108	.039	.034	.068	.0	.023	.68
13068	.113	.08	.083	.0	.072	.126	.109	.068	.128	.055	.727
13069	.062	.08	.038	.0	.054	.078	.067	.034	.014	.055	.812
13070	.092	.068	.061	.0	.054	.109	.118	.034	.043	.047	.794
13071	.145	.091	.167	.022	.216	.113	.109	.068	.128	.063	.763
13072	.077	.034	.083	.0	.072	.096	.059	.034	.057	.023	.798
13073	.126	.08	.083	.022	.18	.109	.084	.034	.142	.055	.657
13074	.122	.114	.136	.067	.144	.131	.093	.102	.157	.078	.833
13075	.132	.091	.068	.067	.09	.096	.067	.068	.014	.055	.611
13076	.166	.102	.167	.045	.162	.157	.21	.34	.214	.07	.752
13077	.023	.011	.023	.0	.036	.004	.025	.0	.014	.008	.687
13078	.213	.102	.212	.134	.09	.222	.227	.306	.185	.07	.781
13079	.401	.17	.379	.112	.252	.37	.37	.17	.242	.11	.732
13080	.209	.136	.144	.156	.18	.213	.135	.068	.085	.094	.695
13081	.203	.125	.212	.022	.18	.265	.143	.0	.028	.086	.79
13082	.021	.034	.0	.0	.0	.03	.008	.0	.0	.023	.567
13083	.186	.114	.174	.134	.09	.165	.177	.136	.199	.078	.785
13084	.115	.045	.121	.045	.072	.104	.118	.102	.085	.031	.788
13085	.109	.068	.136	.022	.09	.122	.093	.034	.114	.047	.82
13086	.132	.114	.144	.045	.144	.117	.109	.102	.071	.078	.794
13087	.102	.068	.121	.022	.072	.104	.034	.0	.028	.047	.808
13088	.066	.045	.061	.0	.054	.07	.101	.068	.0	.031	.756
13089	.164	.102	.098	.067	.126	.113	.093	.068	.1	.063	.653
13090	.22	.102	.182	.067	.27	.2	.168	.068	.114	.07	.767
13091	.098	.114	.038	.022	.054	.083	.135	.0	.0	.078	.698
13092	.023	.034	.015	.0	.018	.03	.017	.0	.0	.023	.767
13093	.437	.193	.402	.179	.324	.466	.278	.034	.342	.164	.772
13094	.053	.057	.0	.045	.108	.048	.034	.0	.028	.039	.655
13095	.064	.068	.015	.067	.072	.048	.076	.068	.071	.047	.642
13096	.062	.034	.023	.0	.036	.065	.067	.068	.014	.016	.695
13097	.051	.023	.0	.0	.018	.065	.067	.068	.028	.016	.719
13098	.013	.034	.0	.0	.036	.009	.017	.0	.0	.023	.63
13099	.192	.08	.136	.089	.162	.178	.109	.068	.057	.055	.719
13100	.09	.045	.083	.112	.072	.096	.059	.102	.114	.031	.768
13101	.055	.102	.015	.0	.072	.039	.084	.0	.028	.07	.668
13102	.077	.045	.083	.022	.108	.083	.076	.102	.0	.031	.85
13103	.102	.057	.061	.022	.054	.1	.101	.0	.057	.039	.643
13104	.109	.102	.121	.045	.126	.087	.051	.068	.043	.07	.783
13105	.094	.068	.023	.0	.018	.117	.084	.17	.085	.047	.707
13106	.111	.057	.045	.022	.09	.091	.143	.136	.043	.039	.678
13107	.075	.068	.053	.0	.054	.087	.042	.0	.028	.039	.723
13108	.094	.068	.045	.067	.09	.087	.109	.034	.014	.047	.747
13109	.045	.034	.008	.0	.036	.052	.051	.0	.0	.023	.642
13110	.156	.091	.212	.089	.216	.165	.109	.068	.057	.063	.911
13111	.113	.114	.053	.0	.18	.126	.067	.034	.0	.078	.703
13112	.113	.08	.068	.067	.054	.117	.118	.034	.057	.047	.751
13113	.096	.08	.068	.0	.036	.122	.093	.0	.014	.055	.739
13114	.085	.057	.053	.022	.072	.061	.093	.068	.014	.031	.756
13115	.149	.102	.098	.0	.144	.165	.168	.102	.085	.07	.709
13116	.066	.045	.045	.022	.0	.044	.059	.102	.028	.031	.666
13117	.038	.023	.015	.022	.0	.039	.059	.0	.0	.016	.707
13118	.136	.068	.053	.022	.09	.131	.126	.068	.014	.047	.677
13119	.06	.057	.091	.022	.072	.074	.042	.0	.0	.039	.832
13120	.019	.011	.015	.0	.018	.017	.008	.0	.0	.0	.742
13121	.132	.091	.068	.0	.054	.165	.109	.102	.142	.063	.737
13122	.058	.057	.03	.022	.108	.061	.051	.034	.0	.031	.709
13123	.183	.08	.129	.022	.054	.165	.135	.034	.085	.055	.703
13124	.134	.08	.129	.022	.162	.126	.093	.068	.128	.055	.752
13125	.134	.08	.091	.022	.054	.165	.084	.0	.014	.055	.656
13126	.083	.068	.076	.022	.054	.104	.042	.034	.128	.047	.794
13127	.051	.023	.053	.0	.072	.048	.025	.034	.0	.008	.798
13128	.115	.057	.098	.067	.072	.078	.126	.068	.028	.039	.749
13129	.207	.091	.114	.0	.09	.183	.219	.238	.085	.063	.696
13130	.049	.034	.053	.0	.018	.07	.034	.068	.014	.016	.821
13131	.066	.068	.038	.0	.09	.048	.093	.136	.014	.039	.723
13132	.141	.091	.152	.067	.162	.113	.093	.0	.128	.063	.731
13133	.087	.08	.053	.045	.018	.087	.109	.102	.071	.055	.799
13134	.077	.045	.068	.045	.054	.07	.067	.136	.114	.031	.784
13135	.023	.011	.008	.0	.018	.03	.025	.0	.0	.008	.71
13136	.102	.068	.106	.067	.108	.091	.093	.136	.0	.039	.771
13137	.154	.068	.091	.022	.198	.126	.093	.034	.043	.047	.719
13138	.235	.125	.159	.112	.18	.257	.185	.102	.071	.11	.702
13139	.139	.091	.106	.0	.09	.157	.177	.136	.085	.063	.76
13140	.051	.068	.023	.022	.108	.035	.025	.0	.014	.047	.698
13141	.2	.114	.129	.0	.126	.218	.21	.136	.057	.078	.742
13142	.028	.023	.008	.0	.036	.044	.008	.0	.0	.008	.659
13143	.115	.08	.083	.0	.162	.104	.101	.136	.043	.047	.73
13144	.183	.125	.136	.067	.252	.196	.126	.068	.028	.086	.754
13145	.177	.125	.068	.0	.108	.2	.21	.238	.057	.086	.695
13146	.13	.091	.129	.045	.162	.139	.093	.068	.057	.063	.78
13147	.29	.205	.197	.134	.108	.309	.269	.102	.299	.141	.722
13148	.079	.068	.068	.0	.144	.065	.067	.068	.014	.047	.81
13149	.139	.136	.144	.067	.198	.135	.093	.102	.071	.094	.771
13150	.119	.068	.098	.022	.072	.104	.118	.17	.142	.047	.765
13151	.113	.102	.106	.022	.036	.131	.152	.0	.0	.07	.855
13152	.053	.045	.023	.0	.018	.057	.051	.0	.0	.031	.7
13153	.171	.125	.144	.067	.144	.174	.135	.068	.171	.086	.765
13154	.032	.011	.038	.0	.054	.039	.025	.068	.014	.008	.814
13155	.173	.08	.098	.0	.09	.183	.194	.136	.085	.055	.754
13156	.175	.091	.212	.089	.09	.2	.143	.0	.228	.055	.789
13157	.011	.011	.0	.0	.0	.013	.008	.0	.0	.008	.68
13158	.145	.114	.121	.0	.144	.183	.135	.17	.1	.078	.796
13159	.032	.034	.008	.045	.0	.026	.017	.0	.0	.023	.638
13160	.275	.091	.22	.067	.144	.283	.185	.204	.214	.063	.718
13161	.092	.068	.045	.0	.126	.109	.059	.0	.014	.047	.723
13162	.006	.011	.0	.0	.018	.009	.0	.0	.0	.008	.588
13163	.134	.114	.091	.089	.162	.122	.101	.136	.057	.078	.724
13164	.058	.034	.061	.022	.018	.057	.051	.102	.071	.023	.788
13165	.034	.057	.03	.0	.0	.035	.051	.034	.0	.039	.748
13166	.173	.102	.114	.0	.09	.196	.16	.17	.142	.07	.785
13167	.049	.023	.045	.0	.036	.052	.025	.0	.014	.016	.75
13168	.051	.034	.053	.045	.036	.057	.034	.068	.028	.023	.808
13169	.281	.114	.205	.134	.126	.257	.227	.034	.185	.078	.706
13170	.113	.102	.038	.0	.144	.131	.101	.068	.028	.07	.732
13171	.06	.068	.045	.0	.09	.083	.034	.034	.043	.047	.787
13172	.211	.125	.144	.067	.216	.218	.177	.238	.185	.086	.723
13173	.036	.045	.015	.0	.018	.026	.076	.102	.0	.031	.63
13174	.028	.023	.008	.0	.054	.03	.017	.0	.043	.016	.63
13175	.134	.091	.091	.067	.09	.131	.168	.068	.128	.063	.75
13176	.066	.068	.061	.0	.072	.078	.067	.136	.028	.047	.76
13177	.149	.102	.129	.022	.072	.117	.118	.102	.043	.063	.736
13178	.198	.102	.106	.045	.162	.187	.101	.136	.171	.07	.719
13179	.132	.091	.106	.045	.072	.157	.101	.136	.228	.063	.78
13180	.13	.068	.076	.0	.108	.091	.093	.102	.128	.047	.718
13181	.075	.045	.083	.0	.126	.065	.067	.0	.028	.023	.694
13182	.079	.057	.023	.045	.072	.057	.084	.068	.0	.039	.637
13183	.154	.091	.068	.045	.09	.139	.126	.068	.085	.063	.71
13184	.09	.08	.068	.022	.054	.1	.067	.068	.071	.055	.747
13185	.03	.034	.0	.0	.018	.035	.017	.0	.028	.023	.531
13186	.119	.068	.098	.045	.036	.122	.093	.0	.043	.047	.765
13187	.19	.114	.205	.089	.126	.187	.109	.102	.114	.102	.717
13188	.047	.034	.038	.0	.018	.065	.042	.034	.0	.023	.784
13189	.13	.068	.129	.045	.072	.135	.051	.034	.1	.047	.801
