id	mls	mlt	mlc	c_s	vp_t	c_t	dc_c	dc_t	t_s	ct_t	cp_t	cp_c	cn_t	cn_c
9341	0.0978	0.0698	0.0508	0.2262	0.2006	0.2164	0.5000	0.1319	0.1515	0.1319	0.0000	0.0000	0.0958	0.1188	
9342	0.0829	0.0705	0.0666	0.1493	0.1685	0.1667	0.3636	0.0738	0.1299	0.0738	0.1951	0.1983	0.0929	0.1495	
9343	0.0525	0.0480	0.0375	0.1810	0.2060	0.2020	0.6250	0.1538	0.1299	0.1538	0.0000	0.0000	0.0401	0.0533	
9344	0.0543	0.0423	0.0411	0.1697	0.1685	0.1623	0.4667	0.0923	0.1515	0.0923	0.1394	0.1455	0.0909	0.1503	
9345	0.0416	0.0400	0.0555	0.1018	0.1124	0.1136	0.3333	0.0462	0.1299	0.0462	0.2439	0.3637	0.0258	0.0609	
9346	0.0753	0.0649	0.0586	0.1561	0.1685	0.1742	0.5652	0.1200	0.1299	0.1200	0.0732	0.0711	0.1032	0.1589	
9347	0.0556	0.0503	0.0458	0.1551	0.1445	0.1732	0.5625	0.1187	0.1299	0.1187	0.1045	0.1023	0.0344	0.0533	
9348	0.0394	0.0320	0.0285	0.1900	0.1498	0.1768	0.5000	0.1077	0.1558	0.1231	0.0000	0.0000	0.0258	0.0392	
9349	0.1032	0.0854	0.0355	0.3394	0.3371	0.3788	0.5333	0.2462	0.1299	0.2462	0.0813	0.0364	0.0459	0.0325	
9350	0.0670	0.0587	0.0523	0.1584	0.2060	0.1768	0.7143	0.1538	0.1299	0.1538	0.0813	0.0779	0.0401	0.0609	
9351	0.0579	0.0520	0.0361	0.2036	0.1966	0.2273	0.6667	0.1846	0.1299	0.1846	0.1220	0.0909	0.0774	0.0914	
9352	0.0688	0.0480	0.0357	0.2376	0.2135	0.2121	0.6429	0.1662	0.1623	0.1662	0.0000	0.0000	0.0654	0.0827	
9353	0.1666	0.1321	0.0423	0.4412	0.3652	0.4924	0.5385	0.3231	0.1299	0.3231	0.2439	0.0839	0.1978	0.1078	
9354	0.0756	0.0434	0.0541	0.1697	0.0983	0.1263	0.2500	0.0385	0.1948	0.0538	0.0407	0.0545	0.0401	0.0853	
9355	0.0959	0.0801	0.0476	0.2376	0.2247	0.2652	0.7143	0.2308	0.1299	0.2308	0.1220	0.0779	0.0516	0.0522	
9356	0.0851	0.0721	0.0250	0.4072	0.3652	0.4545	0.6667	0.3692	0.1299	0.3692	0.2439	0.0909	0.1204	0.0711	
9357	0.0688	0.0400	0.0288	0.2941	0.1685	0.2189	0.4615	0.1231	0.1948	0.1333	0.0000	0.0000	0.0287	0.0351	
9358	0.0525	0.0480	0.0444	0.1527	0.1264	0.1705	0.3333	0.0692	0.1299	0.0692	0.1220	0.1212	0.0172	0.0271	
9359	0.0851	0.0721	0.0500	0.2036	0.2247	0.2273	0.6667	0.1846	0.1299	0.1846	0.2439	0.1818	0.1720	0.2031	
9360	0.0334	0.0340	0.0354	0.1357	0.1826	0.1515	0.5000	0.0923	0.1299	0.0923	0.0000	0.0000	0.0430	0.0762	
9361	0.0905	0.0761	0.0487	0.2206	0.2669	0.2462	0.6154	0.1846	0.1299	0.1846	0.1829	0.1259	0.0903	0.0984	
9362	0.0905	0.0652	0.0863	0.1244	0.1364	0.1190	0.2727	0.0396	0.1515	0.0396	0.1394	0.1983	0.0934	0.2105	
9363	0.0373	0.0307	0.0319	0.1629	0.1217	0.1515	0.4167	0.0769	0.1558	0.1077	0.0407	0.0454	0.0258	0.0457	
9364	0.1095	0.0600	0.0441	0.2885	0.1685	0.2146	0.2941	0.0769	0.1948	0.1385	0.0813	0.0641	0.0315	0.0394	
9365	0.0652	0.0574	0.0477	0.1697	0.1592	0.1894	0.6000	0.1385	0.1299	0.1385	0.0813	0.0727	0.0459	0.0650	
9366	0.0878	0.0741	0.0616	0.1697	0.1966	0.1894	0.6000	0.1385	0.1299	0.1385	0.0000	0.0000	0.0387	0.0548	
9367	0.1449	0.0774	0.0604	0.2715	0.2060	0.2020	0.5000	0.1231	0.1948	0.1231	0.2032	0.1705	0.1118	0.1485	
9368	0.0742	0.0641	0.0410	0.2206	0.2388	0.2462	0.5385	0.1615	0.1299	0.1615	0.1220	0.0839	0.0645	0.0703	
9369	0.0796	0.1361	0.0472	0.2036	0.5056	0.4545	0.8333	0.4615	0.0649	0.1846	0.2439	0.0909	0.2236	0.1320	
9370	0.0606	0.0540	0.0450	0.1697	0.1404	0.1894	0.4000	0.0923	0.1299	0.0923	0.0610	0.0545	0.0344	0.0487	
9371	0.0334	0.0340	0.0515	0.0933	0.0913	0.1042	0.2727	0.0346	0.1299	0.0346	0.0610	0.0992	0.0237	0.0609	
9372	0.0253	0.0280	0.0291	0.1357	0.1124	0.1515	0.5000	0.0923	0.1299	0.0923	0.0000	0.0000	0.0301	0.0533	
9373	0.0579	0.0520	0.0541	0.1357	0.1685	0.1515	0.5000	0.0923	0.1299	0.0923	0.0000	0.0000	0.0860	0.1523	
9374	0.0459	0.0432	0.0409	0.1493	0.1685	0.1667	0.5455	0.1108	0.1299	0.1108	0.0976	0.0992	0.0378	0.0609	
9375	0.0597	0.0356	0.0370	0.2036	0.1248	0.1515	0.3333	0.0615	0.1948	0.0821	0.1084	0.1212	0.0229	0.0406	
9376	0.0416	0.0400	0.0520	0.1086	0.2022	0.1212	0.5000	0.0738	0.1299	0.0738	0.0488	0.0682	0.0344	0.0762	
9377	0.0416	0.0267	0.0238	0.2376	0.1498	0.1768	0.4286	0.0923	0.1948	0.0923	0.0000	0.0000	0.0057	0.0087	
9378	0.0503	0.0387	0.0439	0.1493	0.1030	0.1389	0.3636	0.0615	0.1558	0.0615	0.0813	0.0992	0.0258	0.0498	
9379	0.0470	0.0440	0.0305	0.2036	0.2528	0.2273	0.5000	0.1385	0.1299	0.1385	0.0610	0.0454	0.0430	0.0508	
9380	0.0368	0.0274	0.0263	0.1961	0.1264	0.1641	0.6154	0.1231	0.1732	0.1154	0.0203	0.0210	0.0358	0.0586	
9381	0.1503	0.1201	0.0384	0.4412	0.4775	0.4924	0.6154	0.3692	0.1299	0.3692	0.1220	0.0419	0.1032	0.0562	
9382	0.1938	0.1521	0.0575	0.3733	0.3652	0.4167	0.7273	0.3692	0.1299	0.3692	0.3659	0.1487	0.3182	0.2049	
9383	0.0769	0.0528	0.0323	0.2885	0.2360	0.2576	0.4706	0.1477	0.1623	0.1477	0.0488	0.0321	0.0378	0.0394	
9384	0.0289	0.0307	0.0383	0.1131	0.1217	0.1263	0.4000	0.0615	0.1299	0.0462	0.0813	0.1091	0.0344	0.0731	
9385	0.1123	0.0921	0.0383	0.3394	0.2528	0.3788	0.2000	0.0923	0.1299	0.0923	0.1220	0.0545	0.0430	0.0305	
9386	0.0443	0.0374	0.0437	0.1357	0.1248	0.1347	0.3750	0.0615	0.1461	0.0718	0.0542	0.0682	0.0420	0.0838	
9387	0.0479	0.0447	0.0413	0.1527	0.1592	0.1705	0.4444	0.0923	0.1299	0.0923	0.0203	0.0202	0.0244	0.0384	
9388	0.0815	0.0416	0.0289	0.3394	0.1685	0.2273	0.5333	0.1477	0.2165	0.1846	0.0976	0.0727	0.0344	0.0406	
9389	0.0731	0.0527	0.0376	0.2376	0.1919	0.2210	0.6000	0.1615	0.1558	0.1615	0.1220	0.0935	0.0487	0.0592	
9390	0.0597	0.0400	0.0333	0.2262	0.1826	0.1894	0.5000	0.1154	0.1732	0.1154	0.0000	0.0000	0.0516	0.0731	
9391	0.1177	0.0218	0.0384	0.3529	0.0638	0.0895	0.3462	0.0378	0.5714	0.0504	0.0443	0.0839	0.0164	0.0492	
9392	0.0807	0.0574	0.0377	0.2579	0.1873	0.2399	0.5789	0.1692	0.1558	0.1692	0.0813	0.0574	0.0774	0.0866	
9393	0.1938	0.1521	0.0396	0.5430	0.3933	0.6061	0.6250	0.4615	0.1299	0.4615	0.2439	0.0682	0.2408	0.1066	
9394	0.0416	0.0400	0.0208	0.2715	0.2247	0.3030	0.5000	0.1846	0.1299	0.0923	0.0813	0.0454	0.0229	0.0203	
9395	0.0362	0.0360	0.0375	0.1357	0.1264	0.1515	0.5000	0.0923	0.1299	0.0923	0.0610	0.0682	0.0129	0.0228	
9396	0.0307	0.0320	0.0190	0.2376	0.2247	0.2652	0.7143	0.2308	0.1299	0.2308	0.0000	0.0000	0.1462	0.1480	
9397	0.0488	0.0454	0.0283	0.2262	0.2434	0.2525	0.6000	0.1846	0.1299	0.1846	0.0813	0.0545	0.1376	0.1462	
9398	0.0362	0.0360	0.0300	0.1697	0.2060	0.1894	0.6000	0.1385	0.1299	0.1385	0.0813	0.0727	0.0373	0.0528	
9399	0.0742	0.0641	0.0484	0.1867	0.1826	0.2083	0.6364	0.1615	0.1299	0.1615	0.1220	0.0992	0.0602	0.0775	
9400	0.0525	0.0480	0.0500	0.1357	0.1404	0.1515	0.5000	0.0923	0.1299	0.0923	0.0000	0.0000	0.0086	0.0152	
9401	0.0424	0.0330	0.0393	0.1462	0.1229	0.1326	0.3214	0.0519	0.1598	0.0519	0.0305	0.0389	0.0237	0.0479	
9402	0.0488	0.0371	0.0566	0.1131	0.1021	0.1033	0.0667	0.0084	0.1587	0.0084	0.1109	0.1818	0.0172	0.0447	
9403	0.1286	0.1041	0.0541	0.2715	0.2388	0.3030	0.5625	0.2077	0.1299	0.2077	0.1220	0.0682	0.0774	0.0685	
9404	0.0470	0.0294	0.0305	0.2036	0.1124	0.1515	0.3333	0.0615	0.1948	0.0615	0.0813	0.0909	0.0172	0.0305	
9405	0.0362	0.0320	0.0545	0.0933	0.1186	0.0926	0.2727	0.0308	0.1461	0.0308	0.1355	0.2479	0.0134	0.0388	
9406	0.0481	0.0374	0.0311	0.2036	0.1966	0.1894	0.6000	0.1385	0.1558	0.1538	0.0813	0.0727	0.0229	0.0325	
9407	0.0597	0.0437	0.0526	0.1433	0.1328	0.1309	0.4737	0.0755	0.1587	0.1175	0.1330	0.1723	0.0594	0.1219	
9408	0.0959	0.0534	0.0370	0.3054	0.1685	0.2273	0.4444	0.1231	0.1948	0.1846	0.1626	0.1212	0.0287	0.0339	
9409	0.1720	0.0681	0.0404	0.4751	0.2388	0.2652	0.5000	0.1615	0.2597	0.2538	0.0610	0.0389	0.0731	0.0740	
9410	0.0561	0.0507	0.0316	0.2262	0.2434	0.2525	0.7000	0.2154	0.1299	0.2154	0.0813	0.0545	0.0401	0.0426	
9411	0.0597	0.0534	0.0555	0.1357	0.1124	0.1515	0.5000	0.0923	0.1299	0.0923	0.0813	0.0909	0.1032	0.1828	
9412	0.1286	0.1041	0.0433	0.3394	0.4494	0.3788	0.8000	0.3692	0.1299	0.3692	0.0000	0.0000	0.0000	0.0000	
9413	0.0199	0.0240	0.0500	0.0679	0.0749	0.0758	0.0000	0.0000	0.1299	0.0000	0.0000	0.0000	0.0000	0.0000	
9414	0.0416	0.0400	0.0227	0.2489	0.2247	0.2778	0.3636	0.1231	0.1299	0.1231	0.1626	0.0992	0.0975	0.0942	
9415	0.0525	0.0480	0.0333	0.2036	0.1685	0.2273	0.6667	0.1846	0.1299	0.0923	0.1220	0.0909	0.0172	0.0203	
9416	0.0633	0.0560	0.0350	0.2262	0.2622	0.2525	0.5500	0.1692	0.1299	0.1692	0.1626	0.1091	0.0602	0.0640	
9417	0.0552	0.0500	0.0231	0.3054	0.2949	0.3409	0.6111	0.2538	0.1299	0.2538	0.0610	0.0303	0.0430	0.0339	
9418	0.1213	0.0987	0.0513	0.2715	0.2434	0.3030	0.5833	0.2154	0.1299	0.2154	0.2439	0.1364	0.1892	0.1675	
9419	0.0655	0.0576	0.0300	0.2715	0.2247	0.3030	0.4500	0.1662	0.1299	0.1662	0.1463	0.0818	0.0860	0.0762	
9420	0.0680	0.0520	0.0481	0.1745	0.1475	0.1705	0.5000	0.1038	0.1484	0.1154	0.0915	0.0909	0.0538	0.0846	
9421	0.0218	0.0255	0.0343	0.1049	0.1021	0.1171	0.3529	0.0504	0.1299	0.0504	0.0222	0.0321	0.0172	0.0394	
9422	0.0882	0.0743	0.0492	0.2133	0.2087	0.2381	0.5000	0.1451	0.1299	0.1451	0.0697	0.0496	0.1008	0.1135	
9423	0.0970	0.0809	0.0731	0.1561	0.1573	0.1742	0.3913	0.0831	0.1299	0.0831	0.1951	0.1897	0.0929	0.1430	
9424	0.0416	0.0320	0.0256	0.2206	0.1573	0.1970	0.5385	0.1292	0.1623	0.1477	0.0488	0.0419	0.0585	0.0797	
9425	0.1394	0.0641	0.0444	0.3563	0.2167	0.2273	0.4762	0.1319	0.2273	0.1582	0.1742	0.1299	0.0442	0.0522	
9426	0.1041	0.0689	0.0448	0.2715	0.2247	0.2424	0.5625	0.1662	0.1623	0.1846	0.0976	0.0682	0.1307	0.1447	
9427	0.0416	0.0400	0.0416	0.1357	0.1461	0.1515	0.5000	0.0923	0.1299	0.0923	0.0976	0.1091	0.0241	0.0426	
9428	0.0664	0.0510	0.0327	0.2521	0.2107	0.2462	0.4231	0.1269	0.1484	0.1269	0.0610	0.0419	0.0817	0.0890	
9429	0.0438	0.0347	0.0361	0.1629	0.1779	0.1515	0.2500	0.0462	0.1558	0.0462	0.0813	0.0909	0.0115	0.0203	
9430	0.0851	0.0576	0.0521	0.1951	0.1629	0.1742	0.3913	0.0831	0.1623	0.0831	0.0488	0.0475	0.0516	0.0795	
9431	0.0503	0.0464	0.0690	0.0950	0.1461	0.1061	0.2857	0.0369	0.1299	0.0369	0.0488	0.0779	0.0550	0.1393	
9432	0.0633	0.0374	0.0333	0.2376	0.1873	0.1768	0.4286	0.0923	0.1948	0.1231	0.0813	0.0779	0.0631	0.0957	
9434	0.0851	0.0480	0.0300	0.3394	0.2247	0.2525	0.6000	0.1846	0.1948	0.1846	0.0000	0.0000	0.0229	0.0244	
9435	0.0851	0.0360	0.0375	0.2715	0.0843	0.1515	0.2500	0.0462	0.2597	0.0462	0.0000	0.0000	0.0000	0.0000	
9436	0.0742	0.0400	0.0317	0.2851	0.1615	0.1989	0.5238	0.1269	0.2078	0.1731	0.1524	0.1299	0.0237	0.0319	
9437	0.0597	0.0267	0.0278	0.2715	0.1311	0.1515	0.4167	0.0769	0.2597	0.0923	0.0000	0.0000	0.0143	0.0254	
9438	0.1141	0.0560	0.0530	0.2489	0.1404	0.1667	0.2727	0.0554	0.2165	0.0738	0.0976	0.0992	0.0722	0.1163	
9439	0.1286	0.1041	0.0406	0.3620	0.3933	0.4040	0.7500	0.3692	0.1299	0.3692	0.4878	0.2045	0.0975	0.0647	
9440	0.0507	0.0467	0.0343	0.1923	0.1873	0.2146	0.5294	0.1385	0.1299	0.1385	0.0407	0.0321	0.0545	0.0681	
9441	0.0633	0.0459	0.0456	0.1735	0.1532	0.1584	0.4783	0.0923	0.1587	0.0755	0.1552	0.1660	0.0281	0.0477	
9442	0.0681	0.0529	0.0536	0.1570	0.1529	0.1557	0.4324	0.0821	0.1461	0.0923	0.1626	0.1769	0.0449	0.0774	
9443	0.1449	0.1161	0.0537	0.3054	0.3371	0.3409	0.4444	0.1846	0.1299	0.1846	0.2439	0.1212	0.3698	0.2911	
9444	0.0546	0.0414	0.0397	0.1765	0.1311	0.1641	0.4615	0.0923	0.1558	0.1077	0.1626	0.1678	0.0401	0.0656	
9445	0.0742	0.0480	0.0500	0.1810	0.1264	0.1515	0.6250	0.1154	0.1732	0.1615	0.0610	0.0682	0.0817	0.1447	
9446	0.0851	0.0721	0.0749	0.1357	0.1404	0.1515	0.5000	0.0923	0.1299	0.0923	0.0000	0.0000	0.1118	0.1980	
9447	0.0633	0.0560	0.0194	0.4072	0.3933	0.4545	0.5000	0.2769	0.1299	0.2769	0.2439	0.0909	0.0516	0.0305	
9448	0.0416	0.0286	0.0278	0.2036	0.1445	0.1623	0.4667	0.0923	0.1818	0.0923	0.0349	0.0364	0.0246	0.0406	
9449	0.0601	0.0488	0.0507	0.1493	0.1481	0.1515	0.5000	0.0923	0.1429	0.0923	0.1330	0.1487	0.0172	0.0305	
9450	0.0488	0.0454	0.0472	0.1357	0.1498	0.1515	0.5000	0.0923	0.1299	0.0923	0.0813	0.0909	0.0917	0.1625	
9451	0.0488	0.0454	0.0283	0.2262	0.1873	0.2525	0.7000	0.2154	0.1299	0.2154	0.0813	0.0545	0.0229	0.0244	
9452	0.1032	0.0641	0.0533	0.2262	0.1685	0.1894	0.5000	0.1154	0.1732	0.1385	0.0610	0.0545	0.0301	0.0426	
9453	0.0416	0.0343	0.0416	0.1357	0.1284	0.1299	0.2500	0.0396	0.1515	0.0396	0.0349	0.0454	0.0467	0.0965	
9454	0.0959	0.0801	0.0303	0.3733	0.3652	0.4167	0.6364	0.3231	0.1299	0.3231	0.1220	0.0496	0.0860	0.0554	
9455	0.1068	0.0881	0.0611	0.2036	0.2247	0.2273	0.6667	0.1846	0.1299	0.1846	0.2439	0.1818	0.0172	0.0203	
9456	0.0959	0.0801	0.0555	0.2036	0.1685	0.2273	0.6667	0.1846	0.1299	0.1846	0.2439	0.1818	0.0688	0.0812	
9457	0.0587	0.0526	0.0547	0.1357	0.1685	0.1515	0.4286	0.0791	0.1299	0.0791	0.1394	0.1558	0.0516	0.0914	
9458	0.0438	0.0416	0.0481	0.1222	0.1685	0.1364	0.4444	0.0738	0.1299	0.0738	0.0488	0.0606	0.0378	0.0745	
9459	0.0699	0.0608	0.0372	0.2308	0.2472	0.2576	0.5882	0.1846	0.1299	0.1662	0.0488	0.0321	0.0413	0.0430	
9460	0.0837	0.0632	0.0422	0.2376	0.1935	0.2357	0.3571	0.1026	0.1461	0.1026	0.1355	0.0974	0.0803	0.0914	
9461	0.0715	0.0355	0.0258	0.3394	0.1846	0.2164	0.5500	0.1451	0.2273	0.2242	0.0000	0.0000	0.0246	0.0305	
9462	0.0645	0.0466	0.0410	0.1961	0.1685	0.1791	0.5000	0.1091	0.1587	0.1175	0.0887	0.0839	0.0626	0.0937	
9463	0.0344	0.0347	0.0309	0.1584	0.1498	0.1768	0.7143	0.1538	0.1299	0.1231	0.0813	0.0779	0.0459	0.0696	
9464	0.0525	0.0480	0.0400	0.1697	0.1404	0.1894	0.4000	0.0923	0.1299	0.0923	0.0000	0.0000	0.0860	0.1219	
9465	0.0554	0.0502	0.0500	0.1419	0.1328	0.1584	0.4783	0.0923	0.1299	0.0923	0.0443	0.0475	0.0297	0.0503	
9466	0.0742	0.0705	0.0637	0.1419	0.1910	0.1742	0.4783	0.1015	0.1181	0.1015	0.1220	0.1186	0.0826	0.1272	
9467	0.0932	0.0624	0.0464	0.2376	0.1798	0.2121	0.5000	0.1292	0.1623	0.1292	0.0000	0.0000	0.0688	0.0870	
9468	0.0706	0.0614	0.0348	0.2489	0.2434	0.2778	0.8182	0.2769	0.1299	0.2462	0.1626	0.0992	0.1204	0.1163	
9469	0.0688	0.0600	0.0500	0.1697	0.1966	0.1894	0.3000	0.0692	0.1299	0.0692	0.1220	0.1091	0.0559	0.0792	
9470	0.0597	0.0534	0.0444	0.1697	0.1966	0.1894	0.4000	0.0923	0.1299	0.0923	0.1220	0.1091	0.0287	0.0406	
9471	0.0362	0.0360	0.0300	0.1697	0.1966	0.1894	0.6000	0.1385	0.1299	0.1385	0.0000	0.0000	0.0000	0.0000	
9472	0.0824	0.0400	0.0530	0.1867	0.1204	0.1190	0.6364	0.0923	0.2273	0.1582	0.1045	0.1487	0.0369	0.0831	
9473	0.1104	0.0907	0.0708	0.1810	0.1873	0.2020	0.5000	0.1231	0.1299	0.1231	0.0813	0.0682	0.1118	0.1485	
9474	0.1123	0.0921	0.0383	0.3394	0.2528	0.3788	0.4000	0.1846	0.1299	0.1846	0.3659	0.1636	0.1634	0.1158	
9475	0.0706	0.0205	0.0383	0.2262	0.0874	0.0842	0.6000	0.0615	0.3896	0.1436	0.0271	0.0545	0.0229	0.0731	
9476	0.0753	0.0499	0.0385	0.2376	0.1685	0.2040	0.5429	0.1349	0.1688	0.1420	0.0938	0.0779	0.0463	0.0609	
9477	0.1394	0.1121	0.0666	0.2376	0.3090	0.2652	0.7143	0.2308	0.1299	0.2308	0.0000	0.0000	0.2408	0.2437	
9478	0.0670	0.0503	0.0407	0.2036	0.1846	0.1948	0.4444	0.1055	0.1515	0.1055	0.0697	0.0606	0.0295	0.0406	
9479	0.0307	0.0320	0.0444	0.1018	0.1124	0.1136	0.3333	0.0462	0.1299	0.0462	0.0000	0.0000	0.0287	0.0677	
9480	0.1286	0.1041	0.0216	0.6787	0.6742	0.7576	0.7000	0.6462	0.1299	0.6462	0.0000	0.0000	0.1720	0.0609	
9481	0.2046	0.1601	0.0278	0.8145	0.6742	0.9091	0.7500	0.8308	0.1299	0.8308	0.2439	0.0454	0.1376	0.0406	
9482	0.1317	0.0931	0.0534	0.2812	0.2247	0.2746	0.4828	0.1615	0.1484	0.1615	0.1524	0.0940	0.1032	0.1008	
9483	0.1612	0.0427	0.0508	0.3563	0.1077	0.1326	0.4286	0.0692	0.3896	0.1231	0.0610	0.0779	0.0315	0.0638	
9484	0.0815	0.0520	0.0433	0.2262	0.1545	0.1894	0.5000	0.1154	0.1732	0.1385	0.0610	0.0545	0.0258	0.0366	
9485	0.0633	0.0490	0.0628	0.1260	0.1334	0.1231	0.4615	0.0692	0.1484	0.0692	0.1829	0.2517	0.0409	0.0890	
9486	0.0199	0.0240	0.0500	0.0679	0.0562	0.0758	0.0000	0.0000	0.1299	0.0000	0.0000	0.0000	0.0000	0.0000	
9487	0.0670	0.0352	0.0319	0.2602	0.1404	0.1742	0.6087	0.1292	0.2165	0.1385	0.0244	0.0237	0.0482	0.0742	
9488	0.1068	0.0881	0.0229	0.5430	0.4494	0.6061	0.6250	0.4615	0.1299	0.4615	0.0000	0.0000	0.1032	0.0457	
9489	0.0593	0.0530	0.0552	0.1357	0.2177	0.1515	0.5000	0.0923	0.1299	0.0923	0.2134	0.2386	0.0559	0.0990	
9490	0.0959	0.0801	0.0416	0.2715	0.2247	0.3030	0.7500	0.2769	0.1299	0.2769	0.0000	0.0000	0.0860	0.0762	
9491	0.0525	0.0480	0.0600	0.1131	0.1124	0.1263	0.4000	0.0615	0.1299	0.0615	0.0813	0.1091	0.0287	0.0609	
9492	0.2699	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9493	0.0488	0.0454	0.0607	0.1056	0.1248	0.1178	0.3571	0.0513	0.1299	0.0513	0.0813	0.1169	0.0268	0.0609	
9494	0.0481	0.0448	0.0333	0.1900	0.2360	0.2121	0.6429	0.1662	0.1299	0.1662	0.0488	0.0389	0.0344	0.0435	
9495	0.1177	0.0480	0.0666	0.2036	0.1124	0.1136	0.3333	0.0462	0.2597	0.0462	0.1220	0.1818	0.0000	0.0000	
9496	0.0597	0.0534	0.0416	0.1810	0.2434	0.2020	0.5000	0.1231	0.1299	0.1231	0.1626	0.1364	0.0459	0.0609	
9497	0.0688	0.0600	0.0312	0.2715	0.2949	0.3030	0.6250	0.2308	0.1299	0.2308	0.0610	0.0341	0.0129	0.0114	
9498	0.0851	0.0721	0.0375	0.2715	0.2247	0.3030	0.3750	0.1385	0.1299	0.1385	0.1220	0.0682	0.0258	0.0228	
9499	0.1068	0.0881	0.0611	0.2036	0.2809	0.2273	0.6667	0.1846	0.1299	0.1846	0.0000	0.0000	0.1376	0.1625	
9500	0.0894	0.0627	0.0559	0.1900	0.1779	0.1768	0.5000	0.1077	0.1558	0.1077	0.0407	0.0389	0.0516	0.0783	
9501	0.0652	0.0383	0.0551	0.1471	0.1311	0.1094	0.2308	0.0308	0.1948	0.0308	0.0542	0.0839	0.0382	0.0937	
9502	0.0633	0.0560	0.0666	0.1188	0.1404	0.1326	0.4286	0.0692	0.1299	0.0692	0.1829	0.2338	0.0301	0.0609	
9503	0.0932	0.0781	0.0590	0.1867	0.1826	0.2083	0.6364	0.1615	0.1299	0.1615	0.0610	0.0496	0.1247	0.1606	
9504	0.0432	0.0412	0.0600	0.0970	0.0963	0.1082	0.3000	0.0396	0.1299	0.0396	0.1394	0.2182	0.0442	0.1097	
9505	0.0509	0.0298	0.0284	0.2327	0.1481	0.1653	0.5000	0.1007	0.2041	0.1175	0.0443	0.0454	0.0203	0.0330	
9506	0.0661	0.0580	0.0345	0.2376	0.2388	0.2652	0.7143	0.2308	0.1299	0.2308	0.1829	0.1169	0.0344	0.0348	
9507	0.0724	0.0376	0.0326	0.2715	0.1461	0.1818	0.3333	0.0738	0.2165	0.0831	0.0976	0.0909	0.0258	0.0381	
9508	0.0525	0.0384	0.0307	0.2206	0.1404	0.1970	0.5769	0.1385	0.1623	0.1477	0.0976	0.0839	0.0654	0.0890	
9509	0.0416	0.0400	0.0384	0.1471	0.1685	0.1641	0.3077	0.0615	0.1299	0.0615	0.0813	0.0839	0.0459	0.0750	
9510	0.0546	0.0414	0.0397	0.1765	0.1498	0.1641	0.4615	0.0923	0.1558	0.1077	0.0813	0.0839	0.0688	0.1125	
9511	0.0633	0.0560	0.0583	0.1357	0.1685	0.1515	0.5000	0.0923	0.1299	0.0923	0.1220	0.1364	0.0086	0.0152	
9512	0.0715	0.0496	0.0469	0.1867	0.1124	0.1667	0.1818	0.0369	0.1623	0.0369	0.0976	0.0992	0.0344	0.0554	
9513	0.0959	0.0655	0.0441	0.2564	0.2247	0.2342	0.5000	0.1427	0.1587	0.1427	0.0222	0.0160	0.0657	0.0753	
9514	0.0720	0.0520	0.0590	0.1493	0.1030	0.1389	0.1818	0.0308	0.1558	0.0308	0.1220	0.1487	0.0401	0.0775	
9515	0.0675	0.0512	0.0639	0.1305	0.1198	0.1263	0.2400	0.0369	0.1498	0.0431	0.0488	0.0655	0.0459	0.0975	
9516	0.0579	0.0520	0.0433	0.1697	0.1685	0.1894	0.6000	0.1385	0.1299	0.1385	0.0610	0.0545	0.0387	0.0548	
9517	0.0851	0.0721	0.0333	0.3054	0.2809	0.3409	0.6667	0.2769	0.1299	0.2769	0.1220	0.0606	0.0946	0.0745	
9518	0.0633	0.0841	0.0291	0.2715	0.3933	0.4545	0.7500	0.4154	0.0866	0.4154	0.4878	0.1818	0.1720	0.1015	
9519	0.0815	0.0694	0.0433	0.2262	0.2060	0.2525	0.7000	0.2154	0.1299	0.2154	0.2439	0.1636	0.0573	0.0609	
9520	0.0525	0.0480	0.0500	0.1357	0.1685	0.1515	0.3750	0.0692	0.1299	0.0692	0.0000	0.0000	0.0430	0.0762	
9521	0.1612	0.0854	0.0444	0.4072	0.2622	0.3030	0.6667	0.2462	0.1948	0.3385	0.1626	0.0909	0.0860	0.0762	
9522	0.0380	0.0280	0.0359	0.1471	0.1194	0.1231	0.3077	0.0462	0.1732	0.0462	0.0610	0.0839	0.0108	0.0234	
9523	0.0824	0.0400	0.0364	0.2715	0.1364	0.1732	0.3125	0.0659	0.2273	0.0659	0.0349	0.0341	0.0467	0.0723	
9524	0.0488	0.0454	0.0236	0.2715	0.2247	0.3030	0.5833	0.2154	0.1299	0.2154	0.0813	0.0454	0.0287	0.0254	
9525	0.0715	0.0620	0.0645	0.1357	0.1685	0.1515	0.5000	0.0923	0.1299	0.0923	0.1524	0.1705	0.0753	0.1333	
9526	0.0452	0.0427	0.0444	0.1357	0.1685	0.1515	0.5000	0.0923	0.1299	0.0923	0.0813	0.0909	0.0459	0.0812	
9527	0.2046	0.1601	0.0384	0.5882	0.4682	0.6566	0.6538	0.5231	0.1299	0.5231	0.2439	0.0629	0.2982	0.1219	
9528	0.0742	0.0320	0.0333	0.2715	0.1124	0.1515	0.2500	0.0462	0.2597	0.0462	0.1220	0.1364	0.0000	0.0000	
9529	0.0546	0.0414	0.0246	0.2851	0.1966	0.2652	0.4762	0.1538	0.1558	0.1692	0.0407	0.0260	0.0917	0.0928	
