essId	gErrCnt	gErrTypes	sErrCnt	sErrTypes	gErrSpanSum	avgGErrSpan	gErrDen
12168	.095	.217	.03	.041	.076	.079	.034
12169	.032	.109	.0	.0	.013	.039	.026
12170	.047	.217	.166	.143	.057	.118	.012
12171	.024	.163	.06	.082	.048	.196	.012
12172	.008	.054	.091	.102	.013	.157	.005
12173	.055	.217	.121	.143	.038	.067	.014
12174	.024	.054	.121	.143	.029	.118	.008
12175	.032	.109	.015	.02	.013	.039	.01
12176	.016	.109	.106	.143	.041	.255	.013
12177	.0	.0	.03	.041	.0	.0	.0
12178	.0	.0	.06	.041	.0	.0	.0
12179	.063	.109	.076	.082	.025	.039	.026
12180	.0	.0	.076	.061	.0	.0	.0
12181	.079	.163	.045	.041	.032	.039	.025
12182	.0	.0	.03	.041	.0	.0	.0
12183	.047	.163	.091	.082	.07	.144	.029
12184	.032	.163	.076	.061	.013	.039	.011
12185	.039	.217	.045	.061	.029	.071	.014
12186	.039	.217	.06	.061	.114	.283	.02
12187	.047	.217	.106	.122	.054	.111	.039
12188	.055	.217	.015	.02	.041	.073	.012
12189	.0	.0	.106	.122	.0	.0	.0
12190	.008	.054	.106	.082	.01	.118	.005
12191	.063	.109	.015	.02	.025	.039	.02
12192	.0	.0	.045	.061	.0	.0	.0
12193	.039	.163	.03	.041	.038	.094	.014
12194	.047	.109	.06	.082	.019	.039	.024
12195	.0	.0	.045	.061	.0	.0	.0
12196	.0	.0	.03	.041	.0	.0	.0
12197	.047	.109	.03	.041	.019	.039	.024
12198	.0	.0	.076	.082	.0	.0	.0
12199	.0	.0	.03	.041	.0	.0	.0
12200	.095	.109	.106	.061	.038	.039	.02
12201	.095	.272	.091	.082	.064	.065	.026
12202	.008	.054	.06	.061	.029	.353	.007
12203	.032	.109	.076	.102	.013	.039	.01
12204	.016	.054	.045	.061	.089	.55	.003
12205	.047	.163	.045	.061	.019	.039	.017
12206	.095	.109	.076	.102	.038	.039	.029
12207	.181	.217	.151	.122	.092	.05	.041
12208	.047	.163	.015	.02	.019	.039	.029
12209	.008	.054	.015	.02	.006	.079	.01
12210	.047	.217	.106	.143	.095	.196	.013
12211	.047	.163	.076	.041	.019	.039	.011
12212	.158	.272	.091	.041	.067	.041	.039
12213	.087	.217	.076	.102	.045	.05	.027
12214	.024	.109	.03	.041	.038	.157	.015
12215	.0	.0	.0	.0	.0	.0	.0
12216	.103	.163	.06	.041	.105	.1	.021
12217	.039	.163	.106	.061	.035	.086	.01
12218	.0	.0	.015	.02	.0	.0	.0
12219	.118	.163	.091	.122	.073	.06	.049
12220	.008	.054	.045	.061	.025	.314	.003
12221	.047	.109	.091	.102	.019	.039	.01
12222	.008	.054	.0	.0	.01	.118	.007
12223	.0	.0	.091	.082	.0	.0	.0
12224	.047	.217	.06	.061	.06	.124	.024
12225	.087	.217	.03	.041	.057	.064	.027
12226	.134	.217	.045	.061	.073	.053	.042
12227	.016	.109	.03	.041	.022	.137	.039
12228	.016	.109	.045	.041	.045	.275	.006
12229	.103	.163	.03	.041	.048	.045	.032
12230	.0	.0	.06	.061	.0	.0	.0
12231	.174	.163	.015	.02	.07	.039	.048
12232	.103	.217	.151	.122	.067	.063	.032
12233	.087	.217	.03	.041	.041	.046	.027
12234	.008	.054	.015	.02	.003	.039	.005
12235	.0	.0	.076	.061	.0	.0	.0
12236	.071	.163	.0	.0	.07	.096	.02
12237	.008	.054	.091	.122	.01	.118	.01
12238	.055	.217	.076	.082	.029	.05	.034
12239	.008	.054	.121	.143	.006	.079	.003
12240	.079	.109	.151	.102	.032	.039	.015
12241	.142	.163	.106	.082	.057	.039	.035
12242	.126	.163	.151	.122	.051	.039	.035
12243	.103	.217	.091	.061	.045	.042	.028
12244	.071	.163	.06	.061	.054	.074	.015
12245	.032	.109	.091	.122	.013	.039	.016
12246	.0	.0	.076	.102	.0	.0	.0
12247	.008	.054	.076	.061	.032	.393	.002
12248	.103	.163	.106	.122	.051	.048	.02
12249	.0	.0	.015	.02	.0	.0	.0
12250	.0	.0	.045	.061	.0	.0	.0
12251	.063	.109	.076	.061	.025	.039	.026
12252	.079	.109	.03	.041	.032	.039	.025
12253	.095	.109	.0	.0	.038	.039	.026
12254	.0	.0	.06	.082	.0	.0	.0
12255	.0	.0	.242	.306	.0	.0	.0
12256	.047	.217	.091	.082	.029	.059	.024
12257	.008	.054	.045	.061	.019	.236	.003
12258	.0	.0	.0	.0	.0	.0	.0
12259	.0	.0	.091	.122	.0	.0	.0
12260	.0	.0	.091	.102	.0	.0	.0
12261	.032	.109	.06	.082	.013	.039	.016
12262	.016	.109	.076	.082	.006	.039	.008
12263	.103	.163	.106	.082	.051	.048	.015
12264	.032	.217	.121	.102	.019	.059	.039
12265	.0	.0	.015	.02	.0	.0	.0
12266	.024	.163	.121	.163	.073	.301	.01
12267	.0	.0	.045	.041	.0	.0	.0
12268	.032	.163	.091	.061	.013	.039	.016
12269	.095	.217	.151	.204	.067	.069	.024
12270	.166	.217	.121	.082	.07	.041	.038
12271	.0	.0	.0	.0	.0	.0	.0
12272	.134	.217	.03	.02	.079	.058	.03
12273	.032	.217	.03	.041	.022	.069	.008
12274	.032	.163	.015	.02	.019	.059	.016
12275	.032	.109	.03	.041	.013	.039	.026
12276	.071	.163	.06	.082	.06	.083	.025
12277	.016	.109	.03	.02	.022	.137	.007
12278	.0	.0	.03	.041	.0	.0	.0
12279	.008	.054	.106	.082	.01	.118	.007
12280	.047	.109	.0	.0	.019	.039	.02
12281	.095	.109	.0	.0	.038	.039	.026
12282	.079	.163	.045	.041	.032	.039	.025
12283	.0	.0	.045	.041	.0	.0	.0
12284	.032	.109	.045	.061	.013	.039	.01
12285	.0	.0	.03	.041	.0	.0	.0
12286	.008	.054	.03	.041	.029	.353	.02
12287	.016	.109	.106	.082	.006	.039	.006
12288	.0	.0	.015	.02	.0	.0	.0
12289	.0	.0	.015	.02	.0	.0	.0
12290	.055	.272	.151	.184	.045	.079	.017
12291	.103	.326	.121	.122	.502	.477	.028
12292	.0	.0	.03	.041	.0	.0	.0
12293	.032	.109	.03	.041	.013	.039	.01
12294	.008	.054	.03	.041	.01	.118	.005
12295	.103	.163	.06	.061	.07	.066	.032
12296	.063	.163	.03	.041	.025	.039	.017
12297	.11	.272	.196	.204	.079	.07	.034
12298	.016	.109	.03	.041	.006	.039	.013
12299	.095	.109	.076	.061	.038	.039	.015
12300	.0	.0	.03	.041	.0	.0	.0
12301	.008	.054	.106	.143	.013	.157	.003
12302	.103	.217	.121	.082	.051	.048	.043
12303	.047	.217	.045	.061	.019	.039	.017
12304	.0	.0	.0	.0	.0	.0	.0
12305	.063	.272	.091	.082	.073	.113	.022
12306	.008	.054	.0	.0	.003	.039	.01
12307	.024	.163	.091	.122	.045	.183	.003
12308	.0	.0	.06	.082	.0	.0	.0
12309	.095	.163	.06	.061	.038	.039	.024
12310	.039	.163	.03	.041	.111	.275	.007
12311	.0	.0	.03	.041	.0	.0	.0
12312	.103	.435	.136	.122	.149	.142	.043
12313	.063	.163	.121	.061	.025	.039	.014
12314	.0	.0	.015	.02	.0	.0	.0
12315	.008	.054	.045	.02	.01	.118	.002
12316	.008	.054	.03	.02	.022	.275	.01
12317	.024	.054	.091	.102	.086	.353	.01
12318	.063	.109	.03	.041	.025	.039	.02
12319	.016	.109	.06	.061	.006	.039	.013
12320	.008	.054	.045	.061	.032	.393	.005
12321	.095	.109	.076	.061	.038	.039	.021
12322	.0	.0	.0	.0	.0	.0	.0
12323	.047	.272	.015	.02	.048	.098	.015
12324	.039	.163	.03	.041	.025	.063	.02
12325	.0	.0	.03	.02	.0	.0	.0
12326	.008	.054	.211	.163	.016	.196	.007
12327	.047	.163	.121	.122	.019	.039	.039
12328	.0	.0	.03	.041	.0	.0	.0
12329	.063	.109	.045	.061	.025	.039	.022
12330	.0	.0	.03	.041	.0	.0	.0
12331	.016	.054	.076	.102	.016	.098	.008
12332	.079	.272	.015	.02	.048	.059	.028
12333	.008	.054	.015	.02	.013	.157	.005
12334	.063	.217	.091	.061	.035	.054	.02
12335	.032	.163	.015	.02	.013	.039	.011
12336	.008	.054	.0	.0	.003	.039	.005
12337	.016	.054	.03	.041	.019	.118	.013
12338	.0	.0	.015	.02	.0	.0	.0
12339	.071	.217	.0	.0	.032	.044	.035
12340	.134	.217	.136	.082	.054	.039	.026
12341	.047	.163	.015	.02	.019	.039	.015
12342	.024	.163	.076	.082	.019	.079	.02
12343	.11	.163	.015	.02	.045	.039	.021
12344	.008	.054	.015	.02	.029	.353	.02
12345	.0	.0	.015	.02	.0	.0	.0
12346	.0	.0	.015	.02	.0	.0	.0
12347	.008	.054	.106	.041	.029	.353	.002
12348	.11	.163	.076	.082	.045	.039	.031
12349	.055	.217	.0	.0	.045	.079	.023
12350	.079	.163	.076	.082	.032	.039	.022
12351	.039	.163	.045	.041	.041	.102	.02
12352	.095	.163	.06	.082	.038	.039	.018
12353	.103	.217	.106	.061	.051	.048	.028
12354	.047	.163	.06	.041	.019	.039	.039
12355	.11	.272	.091	.061	.079	.07	.025
12356	.008	.054	.015	.02	.013	.157	.02
12357	.016	.109	.091	.082	.054	.334	.004
12358	.008	.054	.045	.061	.013	.157	.005
12359	.047	.217	.121	.102	.051	.105	.013
12360	.095	.163	.015	.02	.038	.039	.026
12361	.055	.217	.03	.02	.025	.045	.023
12362	.0	.0	.03	.02	.0	.0	.0
12363	.055	.163	.015	.02	.029	.05	.023
12364	.166	.272	.196	.082	.083	.049	.026
12365	.103	.272	.076	.082	.07	.066	.023
12366	.087	.217	.045	.061	.105	.118	.018
12367	.134	.272	.091	.041	.057	.042	.033
12368	.047	.163	.045	.041	.019	.039	.011
12369	.032	.109	.015	.02	.013	.039	.013
12370	.079	.217	.076	.041	.083	.102	.022
12371	.063	.217	.06	.082	.089	.137	.022
12372	.11	.163	.06	.082	.045	.039	.028
12373	.032	.109	.03	.041	.013	.039	.007
12374	.079	.163	.045	.02	.032	.039	.022
12375	.055	.217	.06	.061	.048	.084	.046
12376	.055	.217	.015	.02	.032	.056	.015
12377	.0	.0	.015	.02	.0	.0	.0
12378	.0	.0	.03	.041	.0	.0	.0
12379	.11	.163	.015	.02	.045	.039	.046
12380	.0	.0	.076	.082	.0	.0	.0
12381	.047	.217	.015	.02	.057	.118	.02
12382	.016	.109	.06	.082	.006	.039	.02
12383	.039	.163	.091	.122	.025	.063	.012
12384	.063	.109	.03	.041	.025	.039	.026
12385	.0	.0	.03	.041	.0	.0	.0
12386	.039	.217	.03	.02	.064	.157	.02
12387	.008	.054	.076	.102	.022	.275	.003
12388	.095	.163	.211	.143	.038	.039	.026
12389	.0	.0	.03	.02	.0	.0	.0
12390	.0	.0	.076	.061	.0	.0	.0
12391	.032	.109	.03	.041	.159	.491	.013
12392	.016	.109	.06	.082	.022	.137	.007
12393	.039	.217	.106	.061	.045	.11	.01
12394	.0	.0	.0	.0	.0	.0	.0
12395	.063	.217	.121	.122	.051	.079	.026
12396	.0	.0	.06	.082	.0	.0	.0
12397	.039	.163	.015	.02	.041	.102	.02
12398	.055	.217	.106	.102	.022	.039	.02
12399	.032	.109	.0	.0	.013	.039	.011
12400	.0	.0	.03	.041	.0	.0	.0
12401	.055	.217	.045	.061	.089	.157	.034
12402	.024	.163	.045	.041	.079	.327	.006
12403	.134	.217	.06	.02	.095	.069	.033
12404	.11	.163	.076	.061	.045	.039	.028
12405	.126	.326	.166	.122	.137	.106	.026
12406	.032	.109	.015	.02	.013	.039	.008
12407	.016	.109	.015	.02	.006	.039	.006
12408	.032	.109	.015	.02	.013	.039	.01
12409	.0	.0	.06	.082	.0	.0	.0
12410	.016	.109	.015	.02	.006	.039	.013
12411	.008	.054	.091	.122	.01	.118	.004
12412	.016	.109	.0	.0	.006	.039	.01
12413	.039	.163	.03	.041	.035	.086	.016
12414	.0	.0	.0	.0	.0	.0	.0
12415	.055	.163	.015	.02	.073	.129	.017
12416	.039	.163	.03	.041	.038	.094	.016
12417	.11	.163	.076	.061	.045	.039	.046
12418	.047	.109	.015	.02	.019	.039	.02
12419	.063	.163	.03	.041	.025	.039	.031
12420	.0	.0	.045	.041	.0	.0	.0
12421	.008	.054	.03	.041	.013	.157	.007
12422	.095	.272	.015	.02	.092	.095	.016
12423	.016	.109	.06	.041	.006	.039	.007
12424	.087	.109	.03	.041	.035	.039	.014
12425	.039	.217	.272	.286	.162	.401	.009
12426	.039	.272	.015	.02	.032	.079	.049
12427	.016	.109	.06	.061	.025	.157	.006
12428	.0	.0	.045	.061	.0	.0	.0
12429	.087	.163	.0	.0	.038	.043	.043
12430	.039	.163	.076	.02	.029	.071	.012
12431	.0	.0	.076	.102	.0	.0	.0
12432	.039	.163	.0	.0	.025	.063	.02
12433	.016	.109	.045	.061	.019	.118	.008
12434	.008	.054	.045	.041	.01	.118	.007
12435	.0	.0	.015	.02	.0	.0	.0
12436	.063	.109	.076	.102	.025	.039	.02
12437	.032	.163	.076	.102	.013	.039	.016
12438	.024	.163	.106	.082	.022	.092	.007
12439	.095	.163	.045	.061	.038	.039	.024
12440	.15	.217	.03	.041	.06	.039	.041
12441	.0	.0	.045	.041	.0	.0	.0
12442	.063	.163	.045	.041	.025	.039	.039
12443	.032	.217	.0	.0	.067	.206	.039
12444	.063	.163	.121	.122	.025	.039	.022
12445	.008	.054	.121	.163	.025	.314	.002
12446	.063	.109	.136	.082	.025	.039	.017
12447	.118	.217	.0	.0	.054	.044	.023
12448	.016	.109	.06	.061	.006	.039	.004
12449	.032	.109	.06	.061	.013	.039	.01
12450	.008	.054	.06	.061	.016	.196	.003
12451	.0	.0	.121	.143	.0	.0	.0
12452	.024	.163	.015	.02	.029	.118	.005
12453	.0	.0	.03	.041	.0	.0	.0
12454	.063	.163	.121	.143	.025	.039	.02
12455	.0	.0	.0	.0	.0	.0	.0
12456	.0	.0	.091	.122	.0	.0	.0
12457	.095	.109	.0	.0	.038	.039	.021
12458	.063	.272	.076	.061	.079	.123	.031
12459	.063	.163	.106	.061	.025	.039	.017
12460	.008	.054	.076	.082	.013	.157	.003
12461	.0	.0	.045	.061	.0	.0	.0
12462	.103	.217	.106	.082	.051	.048	.021
12463	.079	.163	.06	.061	.032	.039	.025
12464	.0	.0	.045	.061	.0	.0	.0
12465	.0	.0	.06	.061	.0	.0	.0
12466	.0	.0	.076	.041	.0	.0	.0
12467	.047	.163	.06	.082	.019	.039	.017
12468	.055	.217	.091	.041	.051	.09	.023
12469	.0	.0	.015	.02	.0	.0	.0
12470	.0	.0	.091	.082	.0	.0	.0
12471	.016	.109	.015	.02	.006	.039	.006
12472	.047	.272	.136	.061	.092	.19	.013
12473	.024	.109	.06	.082	.038	.157	.007
12474	.0	.0	.015	.02	.0	.0	.0
12475	.0	.0	.03	.041	.0	.0	.0
12476	.063	.163	.091	.082	.025	.039	.026
12477	.063	.163	.106	.102	.025	.039	.031
12478	.063	.109	.106	.041	.025	.039	.016
12479	.039	.272	.121	.143	.041	.102	.012
12480	.0	.0	.015	.02	.0	.0	.0
12481	.008	.054	.0	.0	.013	.157	.003
12482	.079	.163	.076	.102	.032	.039	.025
12483	.095	.163	.091	.082	.038	.039	.02
12484	.008	.054	.166	.184	.013	.157	.003
12485	.103	.272	.06	.082	.054	.051	.043
12486	.008	.054	.045	.041	.013	.157	.004
12487	.063	.109	.03	.041	.025	.039	.016
12488	.008	.054	.03	.041	.041	.51	.005
12489	.055	.272	.076	.082	.051	.09	.01
12490	.0	.0	.06	.041	.0	.0	.0
12491	.0	.0	.045	.061	.0	.0	.0
12492	.016	.109	.03	.02	.006	.039	.008
12493	.016	.109	.03	.041	.006	.039	.006
12494	.095	.163	.06	.041	.038	.039	.034
12495	.047	.163	.045	.061	.019	.039	.013
12496	.016	.109	.03	.041	.025	.157	.02
12497	.063	.109	.045	.061	.025	.039	.017
12498	.158	.326	.03	.041	.124	.077	.022
12499	.0	.0	.076	.061	.0	.0	.0
12500	.055	.217	.06	.061	.051	.09	.02
12501	.095	.109	.106	.061	.038	.039	.026
12502	.047	.163	.076	.082	.019	.039	.039
12503	.047	.217	.181	.122	.035	.072	.017
12504	.024	.163	.03	.02	.019	.079	.01
12505	.095	.163	.015	.02	.038	.039	.017
12506	.008	.054	.015	.02	.006	.079	.02
12507	.032	.109	.015	.02	.013	.039	.016
12508	.008	.054	.045	.061	.01	.118	.002
12509	.079	.109	.091	.02	.032	.039	.022
12510	.0	.0	.06	.082	.0	.0	.0
12511	.0	.0	.03	.041	.0	.0	.0
12512	.118	.163	.03	.041	.073	.06	.027
12513	.071	.217	.045	.041	.057	.079	.011
12514	.047	.109	.196	.122	.019	.039	.017
12515	.016	.109	.03	.041	.006	.039	.01
12516	.126	.163	.06	.082	.051	.039	.031
12517	.016	.109	.045	.041	.006	.039	.004
12518	.039	.163	.045	.041	.057	.141	.02
12519	.0	.0	.045	.041	.0	.0	.0
12520	.095	.163	.06	.082	.038	.039	.024
12521	.0	.0	.0	.0	.0	.0	.0
12522	.016	.109	.076	.061	.006	.039	.008
12523	.024	.163	.03	.02	.032	.131	.01
12524	.047	.217	.015	.02	.067	.137	.015
12525	.087	.217	.045	.061	.038	.043	.018
12526	.008	.054	.03	.041	.013	.157	.02
12527	.008	.054	.076	.082	.01	.118	.005
12528	.016	.109	.03	.041	.048	.295	.01
12529	.11	.163	.015	.02	.045	.039	.02
12530	.15	.272	.166	.122	.124	.081	.029
12531	.189	.272	.106	.061	.111	.057	.034
12532	.079	.163	.06	.041	.032	.039	.028
12533	.063	.217	.03	.041	.07	.108	.052
12534	.063	.163	.045	.061	.025	.039	.026
12535	.039	.163	.03	.041	.045	.11	.016
12536	.063	.109	.121	.061	.025	.039	.017
12537	.063	.109	.076	.041	.025	.039	.026
12538	.103	.326	.045	.041	.102	.097	.023
12539	.0	.0	.03	.02	.0	.0	.0
12540	.016	.109	.106	.102	.006	.039	.008
12541	.0	.0	.03	.041	.0	.0	.0
12542	.032	.109	.03	.02	.013	.039	.039
12543	.087	.217	.0	.0	.041	.046	.072
12544	.055	.217	.045	.041	.035	.062	.015
12545	.047	.217	.015	.02	.032	.065	.02
12546	.008	.054	.03	.041	.013	.157	.003
12547	.063	.109	.015	.02	.025	.039	.031
12548	.047	.109	.076	.082	.019	.039	.02
12549	.0	.0	.166	.184	.0	.0	.0
12550	.016	.109	.015	.02	.006	.039	.006
12551	.0	.0	.0	.0	.0	.0	.0
12552	.0	.0	.03	.041	.0	.0	.0
12553	.11	.163	.045	.041	.064	.056	.028
12554	.0	.0	.0	.0	.0	.0	.0
12555	.063	.109	.106	.082	.025	.039	.017
12556	.016	.109	.045	.041	.041	.255	.006
12557	.024	.109	.015	.02	.114	.471	.005
12558	.016	.109	.076	.102	.038	.236	.013
12559	.024	.109	.076	.082	.032	.131	.02
12560	.008	.054	.091	.082	.006	.079	.005
12561	.032	.109	.045	.061	.013	.039	.02
12562	.0	.0	.03	.041	.0	.0	.0
12563	.0	.0	.015	.02	.0	.0	.0
12564	.134	.217	.136	.122	.079	.058	.056
12565	.008	.054	.091	.102	.035	.432	.004
12566	.024	.109	.06	.061	.016	.065	.02
12567	.008	.054	.06	.041	.064	.785	.004
12568	.016	.109	.03	.041	.006	.039	.008
12569	.032	.109	.045	.02	.013	.039	.009
12570	.047	.109	.045	.061	.019	.039	.015
12571	.047	.217	.045	.061	.029	.059	.017
12572	.0	.0	.03	.041	.0	.0	.0
12573	.032	.109	.091	.061	.013	.039	.007
12574	.032	.109	.257	.286	.013	.039	.006
12575	.008	.054	.03	.041	.006	.079	.004
12576	.166	.217	.076	.061	.086	.05	.026
12577	.016	.054	.06	.082	.013	.079	.007
12578	.0	.0	.03	.041	.0	.0	.0
12579	.055	.217	.136	.163	.025	.045	.017
12580	.039	.163	.121	.163	.035	.086	.012
12581	.095	.272	.196	.163	.06	.062	.018
12582	.016	.109	.151	.143	.006	.039	.005
12583	.008	.054	.015	.02	.029	.353	.02
12584	.032	.109	.181	.224	.079	.245	.013
12585	.055	.163	.091	.122	.029	.05	.034
12586	.055	.217	.03	.02	.029	.05	.017
12587	.016	.109	.06	.082	.006	.039	.008
12588	.008	.054	.106	.122	.029	.353	.002
12589	.0	.0	.076	.102	.0	.0	.0
12590	.063	.272	.0	.0	.054	.083	.026
12591	.016	.109	.06	.061	.057	.353	.039
12592	.0	.0	.0	.0	.0	.0	.0
12593	.008	.054	.091	.122	.006	.079	.02
12594	.142	.163	.015	.02	.064	.044	.088
12595	.0	.0	.076	.041	.0	.0	.0
12596	.032	.109	.03	.041	.013	.039	.011
12597	.024	.163	.091	.102	.041	.17	.012
12598	.0	.0	.03	.041	.0	.0	.0
12599	.047	.163	.015	.02	.019	.039	.039
12600	.032	.109	.106	.082	.013	.039	.016
12601	.016	.109	.015	.02	.006	.039	.008
12602	.055	.326	.03	.041	.118	.208	.028
12603	.032	.109	.0	.0	.013	.039	.039
12604	.016	.109	.045	.061	.025	.157	.013
12605	.055	.217	.076	.061	.083	.146	.017
12606	.0	.0	.0	.0	.0	.0	.0
12607	.047	.217	.03	.041	.038	.079	.029
12608	.134	.163	.0	.0	.064	.046	.03
12609	.126	.326	.06	.082	.184	.142	.029
12610	.008	.054	.015	.02	.016	.196	.003
12611	.047	.163	.03	.041	.019	.039	.02
12612	.071	.272	.045	.061	.118	.161	.018
12613	.047	.326	.0	.0	.086	.177	.013
12614	.039	.163	.03	.041	.022	.055	.02
12615	.039	.163	.06	.041	.045	.11	.014
12616	.016	.109	.0	.0	.054	.334	.007
12617	.0	.0	.076	.041	.0	.0	.0
12618	.095	.109	.121	.061	.038	.039	.02
12619	.055	.163	.121	.041	.029	.05	.009
12620	.095	.217	.121	.082	.254	.262	.018
12621	.039	.163	.03	.041	.041	.102	.025
12622	.0	.0	.015	.02	.0	.0	.0
12623	.024	.163	.015	.02	.022	.092	.02
12624	.024	.163	.045	.061	.019	.079	.015
12625	.0	.0	.03	.02	.0	.0	.0
12626	.063	.109	.03	.02	.025	.039	.026
12627	.071	.217	.03	.041	.07	.096	.044
12628	.032	.109	.03	.02	.013	.039	.013
12629	.016	.109	.045	.061	.045	.275	.013
12630	.063	.109	.196	.224	.025	.039	.039
12631	.0	.0	.045	.041	.0	.0	.0
12632	.047	.163	.091	.122	.019	.039	.017
12633	.032	.109	.106	.082	.013	.039	.011
12634	.016	.054	.06	.082	.013	.079	.006
12635	.055	.217	.091	.102	.083	.146	.034
12636	.0	.0	.015	.02	.0	.0	.0
12637	.032	.109	.03	.041	.013	.039	.009
12638	.071	.163	.06	.061	.057	.079	.02
12639	.032	.163	.015	.02	.013	.039	.026
12640	.047	.217	.03	.041	.041	.085	.029
12641	.0	.0	.106	.102	.0	.0	.0
12642	.0	.0	.03	.041	.0	.0	.0
12643	.0	.0	.045	.041	.0	.0	.0
12644	.079	.272	.06	.082	.086	.106	.039
12645	.016	.109	.045	.061	.041	.255	.007
12646	.024	.109	.06	.041	.07	.288	.008
12647	.087	.217	.045	.041	.038	.043	.031
12648	.016	.054	.045	.061	.019	.118	.01
12649	.142	.217	.106	.082	.095	.065	.029
12650	.063	.217	.151	.122	.038	.059	.022
12651	.016	.109	.03	.02	.006	.039	.008
12652	.008	.054	.045	.061	.013	.157	.005
12653	.039	.163	.015	.02	.019	.047	.02
12654	.039	.163	.045	.041	.057	.141	.02
12655	.047	.272	.121	.143	.025	.052	.024
12656	.047	.109	.045	.061	.019	.039	.024
12657	.032	.109	.076	.061	.013	.039	.02
12658	.024	.109	.151	.204	.013	.052	.029
12659	.087	.217	.091	.102	.038	.043	.036
12660	.032	.163	.076	.102	.013	.039	.011
12661	.008	.054	.121	.143	.006	.079	.02
12662	.0	.0	.03	.041	.0	.0	.0
12663	.0	.0	.03	.041	.0	.0	.0
12664	.0	.0	.015	.02	.0	.0	.0
12665	.047	.163	.045	.02	.019	.039	.013
12666	.016	.109	.06	.061	.006	.039	.007
12667	.008	.054	.076	.102	.051	.628	.004
12668	.008	.054	.045	.061	.013	.157	.007
12669	.071	.217	.045	.061	.041	.057	.035
12670	.079	.163	.015	.02	.032	.039	.033
12671	.103	.326	.015	.02	.099	.094	.018
12672	.032	.109	.091	.122	.013	.039	.011
12673	.055	.163	.121	.061	.048	.084	.015
12674	.008	.054	.045	.02	.032	.393	.002
12675	.047	.217	.045	.041	.038	.079	.012
12676	.047	.272	.015	.02	.057	.118	.059
12677	.0	.0	.03	.041	.0	.0	.0
12678	.008	.054	.015	.02	.01	.118	.005
12679	.039	.217	.091	.102	.025	.063	.033
12680	.039	.217	.166	.143	.025	.063	.012
12681	.0	.0	.0	.0	.0	.0	.0
12682	.016	.109	.06	.061	.006	.039	.013
12683	.087	.163	.106	.122	.045	.05	.024
12684	.032	.109	.0	.0	.013	.039	.016
12685	.0	.0	.015	.02	.0	.0	.0
12686	.095	.163	.015	.02	.038	.039	.024
12687	.016	.054	.015	.02	.019	.118	.01
12688	.032	.109	.03	.041	.013	.039	.026
12689	.079	.217	.076	.061	.038	.047	.033
12690	.079	.272	.106	.143	.083	.102	.039
12691	.008	.054	.227	.184	.016	.196	.004
12692	.158	.163	.076	.102	.064	.039	.036
12693	.142	.272	.045	.061	.114	.079	.027
12694	.103	.217	.045	.061	.051	.048	.023
12695	.0	.0	.06	.082	.0	.0	.0
12696	.142	.489	.045	.061	.114	.079	.027
12697	.079	.217	.076	.102	.048	.059	.025
12698	.063	.217	.06	.061	.057	.088	.031
12699	.126	.163	.121	.041	.051	.039	.029
12700	.071	.217	.015	.02	.054	.074	.013
12701	.0	.0	.03	.041	.0	.0	.0
12702	.0	.0	.03	.041	.0	.0	.0
12703	.016	.109	.151	.163	.022	.137	.008
12704	.11	.163	.03	.02	.045	.039	.034
12705	.047	.109	.06	.02	.019	.039	.017
12706	.071	.217	.0	.0	.032	.044	.02
12707	.032	.217	.106	.122	.089	.275	.02
12708	.008	.054	.106	.122	.029	.353	.002
12709	.063	.109	.015	.02	.025	.039	.016
12710	.118	.109	.06	.041	.048	.039	.027
12711	.016	.109	.03	.041	.035	.216	.039
12712	.0	.0	.091	.061	.0	.0	.0
12713	.016	.109	.076	.041	.041	.255	.003
12714	.008	.054	.045	.061	.01	.118	.01
12715	.095	.163	.045	.041	.038	.039	.02
12716	.008	.054	.121	.102	.032	.393	.005
12717	.0	.0	.045	.061	.0	.0	.0
12718	.008	.054	.015	.02	.01	.118	.01
12719	.039	.163	.076	.061	.045	.11	.02
12720	.055	.272	.045	.061	.076	.135	.028
12721	.024	.109	.136	.061	.032	.131	.012
12722	.0	.0	.015	.02	.0	.0	.0
12723	.047	.163	.0	.0	.019	.039	.02
12724	.079	.272	.06	.082	.07	.086	.033
12725	.071	.217	.0	.0	.064	.087	.02
12726	.0	.0	.0	.0	.0	.0	.0
12727	.039	.163	.03	.041	.025	.063	.016
12728	.008	.054	.045	.061	.022	.275	.002
12729	.095	.272	.045	.02	.048	.049	.017
12730	.032	.109	.0	.0	.013	.039	.013
12731	.016	.109	.03	.041	.006	.039	.02
12732	.0	.0	.015	.02	.0	.0	.0
12733	.0	.0	.015	.02	.0	.0	.0
12734	.039	.217	.06	.082	.035	.086	.049
12735	.032	.163	.06	.082	.013	.039	.01
12736	.134	.326	.121	.061	.108	.079	.022
12737	.0	.0	.0	.0	.0	.0	.0
12738	.095	.109	.03	.02	.038	.039	.034
12739	.047	.163	.0	.0	.019	.039	.017
12740	.047	.163	.076	.061	.019	.039	.024
12741	.079	.38	.166	.163	.089	.11	.033
12742	.024	.163	.03	.041	.016	.065	.015
12743	.032	.109	.0	.0	.013	.039	.011
12744	.008	.054	.076	.102	.013	.157	.007
12745	.055	.217	.151	.184	.041	.073	.017
12746	.016	.109	.03	.041	.019	.118	.004
12747	.079	.163	.06	.061	.032	.039	.033
12748	.016	.109	.015	.02	.006	.039	.007
